company_id,year,npm_pct,opm_pct,roe_pct,roce_pct,source_opm,opm_difference,opm_validation
ONGC,2013-03,14.812574081390755,26.855121493480837,15.730882198678275,25.114020806632258,27.0,0.1448785065191629,PASS
ONGC,2014-03,15.314063208917936,28.216010705199256,15.489218829871277,22.204144351795357,28.0,0.21601070519925614,PASS
ONGC,2015-03,11.000913480360172,26.293320407896942,9.810201989415644,18.051271549793302,26.0,0.29332040789694247,PASS
ONGC,2016-03,10.563062336740945,31.55132380921668,6.623393693065202,16.08415463146387,32.0,0.44867619078332055,PASS
ONGC,2017-03,10.325090440557014,18.691284432897,15.005710287777926,19.242388353406337,19.0,0.3087155671030004,PASS
ONGC,2018-03,8.077940912161534,17.628739471841243,12.777241335365824,18.317668537426464,18.0,0.3712605281587571,PASS
ONGC,2019-03,8.049352029296244,17.745431948845418,15.644389537831781,23.04420406805554,18.0,0.2545680511545818,PASS
ONGC,2020-03,2.8876207376338447,13.13368353128592,5.585459084171932,15.573395660789593,13.0,0.1336835312859197,PASS
ONGC,2021-03,7.029807568891126,16.28210064867747,9.665989383702671,13.968794470420818,16.0,0.28210064867747064,PASS
ONGC,2022-03,10.03448374134344,16.259470815029538,18.995541477362497,20.937432009835145,16.0,0.2594708150295375,PASS
ONGC,2023-03,5.184005465837723,11.944974703103476,11.679440720905623,17.859220339463988,12.0,0.05502529689652391,PASS
ONGC,2024-03,9.655290194725701,17.388518015001793,16.940398136885513,20.975989850097196,17.0,0.38851801500179306,PASS
PFC,2013-03,25.63243617881483,34.578953448076696,18.741554054054056,3.669561699754218,35.0,0.421046551923304,PASS
PFC,2014-03,25.515018451908254,35.53510533937497,19.845941428675243,4.073643680684599,36.0,0.4648946606250277,PASS
PFC,2015-03,24.027533215943652,33.73219145189691,18.52457498997254,3.8277794428852987,34.0,0.2678085481030905,PASS
PFC,2016-03,22.19590108036323,32.88467750619145,17.164427667369825,3.8709186777529916,33.0,0.11532249380854864,PASS
PFC,2017-03,8.107030201950618,19.125484935281534,6.068666033383091,2.199401262518867,19.0,0.12548493528153415,PASS
PFC,2018-03,18.091888779203686,24.169134583744654,22.08414921925993,2.4433194382361196,24.0,0.16913458374465407,PASS
PFC,2019-03,23.361549550881602,32.866964846782246,26.824558052672902,3.03149116362006,33.0,0.1330351532177545,PASS
PFC,2020-03,15.23902941034588,22.53131582755793,19.18421052631579,2.169171203834287,23.0,0.46868417244207095,PASS
PFC,2021-03,21.932566707602994,27.731104164340735,25.86272154294272,2.7581411036728487,28.0,0.268895835659265,PASS
PFC,2022-03,24.60989745876059,30.602396999816424,26.18449690272895,3.1875894622974466,31.0,0.39760300018357597,PASS
PFC,2023-03,27.263014262911284,34.11384583698059,25.165759642577058,3.172571817132678,34.0,0.11384583698058748,PASS
PFC,2024-03,28.916597455960137,36.68859553263103,26.1609340860332,3.4859018926226346,37.0,0.3114044673689733,PASS
PIDILITIND,2013-03,11.52800435019032,15.171288743882544,25.681405208964264,31.66855845629966,15.0,0.17128874388254367,PASS
PIDILITIND,2014-03,10.506654214335747,15.689936960074713,23.05327868852459,33.633633633633636,16.0,0.3100630399252875,PASS
PIDILITIND,2015-03,10.611065235342693,15.91659785301404,22.643171806167402,33.118556701030926,16.0,0.08340214698596071,PASS
PIDILITIND,2016-03,15.05316172355904,21.88024622271964,30.591357088703564,43.15673289183223,22.0,0.11975377728035852,PASS
PIDILITIND,2017-03,15.364073348762686,22.467509346626315,24.863151829443964,35.360044830484725,22.0,0.46750934662631494,PASS
PIDILITIND,2018-03,15.893385982230997,22.063178677196447,27.028539451594852,36.25304136253041,22.0,0.0631786771964471,PASS
PIDILITIND,2019-03,13.111048318734106,19.369878496750495,22.372227579556416,32.17554564656184,19.0,0.3698784967504949,PASS
PIDILITIND,2020-03,15.382506169454347,21.606800109679188,25.179533213644522,33.22091062394604,22.0,0.3931998903208118,PASS
PIDILITIND,2021-03,15.439462498286026,23.118058412176058,20.132308242445916,28.460499662390276,23.0,0.11805841217605817,PASS
PIDILITIND,2022-03,12.166112287067836,18.707791553270837,18.847595252966894,27.21407624633431,19.0,0.2922084467291626,PASS
PIDILITIND,2023-03,10.924654631748453,16.831934909738113,17.872989462007766,26.121267920557674,17.0,0.1680650902618872,PASS
PIDILITIND,2024-03,14.108051360736493,21.868690947266415,20.780302129178065,30.81124132438275,22.0,0.1313090527335845,PASS
PNB,2013-03,11.655174014998492,,812.2977346278317,,,,MISSING
PNB,2014-03,8.172071711375061,,393.3618843683083,,,,MISSING
PNB,2015-03,7.236707041675221,,223.2425585813806,,,,MISSING
PNB,2016-03,-6.908904810644831,,-163.56011183597388,,,,MISSING
PNB,2017-03,2.578134753839111,,22.212262459662963,,,,MISSING
PNB,2018-03,-24.855823499230375,,-184.36596133353632,,,,MISSING
