company_id,year,broad_sector,npm_pct,opm_pct,roe_pct,roce_pct,roa_pct,source_opm,opm_difference_pp,opm_validation,is_financial_sector
DLF,2018-03,Real Estate,66.75115550916952,35.455494259728646,12.678768655659708,4.503617287223969,7.3896178922175455,35.0,0.45549425972864555,PASS,False
DLF,2019-03,Real Estate,15.706430791298112,25.67535261773847,3.913509649749821,4.228512933580062,1.9764451062677677,26.0,0.32464738226153145,PASS,False
DLF,2020-03,Real Estate,-9.699161597895776,18.839388459641622,-1.7127761488663744,2.693301997649824,-1.0556450169976739,19.0,0.16061154035837788,PASS,False
DLF,2021-03,Real Estate,20.003694126339123,27.133357960842257,3.0641693073789047,3.478569737153682,2.024753215674544,27.0,0.13335796084225748,PASS,False
DLF,2022-03,Real Estate,26.237537169844323,30.488018191359107,4.125185633353501,4.2990331491712706,2.931576992983759,30.0,0.4880181913591066,PASS,False
DLF,2023-03,Real Estate,35.71553994732221,30.307287093942055,5.397086528511158,4.207600984861413,3.8689796850034237,30.0,0.30728709394205467,PASS,False
DLF,2024-03,Real Estate,42.38369379181578,33.04807841916913,6.908270142781061,4.7983734327346665,4.611555976908361,33.0,0.048078419169129916,PASS,False
DMART,2013-03,Consumer Discretionary,2.8135288835677943,6.435199042202933,11.913814955640051,16.34980988593156,6.3002680965147455,6.0,0.4351990422029326,PASS,False
DMART,2014-03,Consumer Discretionary,3.4357661118224496,7.276995305164319,16.84100418410042,21.35253600500939,8.904867256637168,7.0,0.27699530516431903,PASS,False
DMART,2015-03,Consumer Discretionary,3.292436713775431,7.081845006988663,17.666666666666668,21.673003802281368,9.00212314225053,7.0,0.08184500698866337,PASS,False
DMART,2016-03,Consumer Discretionary,3.727865796831314,7.735321528424977,21.038790269559502,24.474751197935866,10.31592520954223,8.0,0.26467847157502344,PASS,False
DMART,2017-03,Consumer Discretionary,4.025886703647672,8.144225920322743,12.467464862051015,18.14946619217082,8.23165492352638,8.0,0.14422592032274295,PASS,False
DMART,2018-03,Consumer Discretionary,5.361537949843678,9.000199560965875,17.262797172842152,26.487862176977288,14.270538243626063,9.0,0.0001995609658749231,PASS,False
DMART,2019-03,Consumer Discretionary,4.508872781804548,8.162959260184955,16.144621442634687,25.974232543343405,12.874678846702825,8.0,0.1629592601849552,PASS,False
DMART,2020-03,Consumer Discretionary,5.231202251708886,8.556493767591476,11.74187725631769,18.645404363445195,10.77343491222259,9.0,0.4435062324085237,PASS,False
DMART,2021-03,Consumer Discretionary,4.5520440707451435,7.227767883030278,9.020026263952726,13.874532877474754,8.048333943610398,7.0,0.22776788303027828,PASS,False
DMART,2022-03,Consumer Discretionary,4.8166322314049586,8.077221074380166,10.908027489399034,17.465968586387433,9.64384978346584,8.0,0.07722107438016579,PASS,False
DMART,2023-03,Consumer Discretionary,5.550887021475257,8.494397759103641,14.790396815524318,21.763052449016207,13.134493233913282,8.0,0.4943977591036415,PASS,False
DMART,2024-03,Consumer Discretionary,4.993207190533383,8.084427730414067,13.56294790886726,21.28564022809746,11.978084262233137,8.0,0.08442773041406682,PASS,False
DRREDDY,2013-03,Healthcare,12.904588861658075,22.555564945491422,23.97550635892605,26.55457168440951,11.41255605381166,23.0,0.44443505450857757,PASS,False
DRREDDY,2014-03,Healthcare,14.632873648900485,24.23406634364517,24.958677685950413,26.340949602981688,12.341254872375204,24.0,0.23406634364517132,PASS,False
DRREDDY,2015-03,Healthcare,15.549490780802769,23.35086201158224,23.708515173043743,24.761770311286792,12.656444709324374,23.0,0.3508620115822403,PASS,False
DRREDDY,2016-03,Healthcare,13.688335046248715,23.028006166495373,16.95441164770467,22.51742980968532,10.482046237088047,23.0,0.028006166495373463,PASS,False
DRREDDY,2017-03,Healthcare,9.101155255001409,17.413355874894336,10.536617191322787,14.388824214202561,5.966565068809458,17.0,0.4133558748943358,PASS,False
DRREDDY,2018-03,Healthcare,6.631188292136406,16.462432602758913,7.532612153993,13.325398174913564,4.237326054857041,16.0,0.46243260275891274,PASS,False
DRREDDY,2019-03,Healthcare,12.622993267736923,20.572242361470742,13.904734740444951,17.791960586720414,8.698367383352663,21.0,0.42775763852925763,PASS,False
DRREDDY,2020-03,Healthcare,11.565907404235885,14.140549180795798,12.988012052054618,13.908697849401989,8.724109718813246,14.0,0.14054918079579792,PASS,False
DRREDDY,2021-03,Healthcare,10.247795044099119,20.338093238135237,11.06513236211099,18.74032507739938,7.341657890777794,20.0,0.3380932381352366,PASS,False
DRREDDY,2022-03,Healthcare,10.127639823624971,17.488976560686933,11.35748490526754,16.675517790759425,7.335440059167619,17.0,0.4889765606869325,PASS,False
DRREDDY,2023-03,Healthcare,18.269152817186868,26.22618565058776,19.35497723954307,26.265578695246216,13.992983327641342,26.0,0.22618565058775886,PASS,False
DRREDDY,2024-03,Healthcare,19.913605369319196,28.321016743422227,19.74233736816026,26.219592808038072,14.383702939659617,28.0,0.3210167434222271,PASS,False
EICHERMOT,2012-12,Consumer Discretionary,7.433489827856025,8.607198748043817,27.065527065527068,30.93363329583802,10.624021471706554,9.0,0.39280125195618254,PASS,False
EICHERMOT,2013-12,Consumer Discretionary,7.709251101321586,10.499265785609397,25.547445255474454,33.42683496961197,9.83698707138842,11.0,0.5007342143906026,PASS,False
EICHERMOT,2014-12,Consumer Discretionary,8.033875028610666,12.794689860379949,27.90143084260731,43.43434343434344,10.963610807434016,13.0,0.2053101396200514,PASS,False
EICHERMOT,2016-03,Consumer Discretionary,21.675036449052325,27.37728819050705,36.627429509991785,45.97388465723613,27.090504150637777,27.0,0.3772881905070484,PASS,False
EICHERMOT,2017-03,Consumer Discretionary,23.702545144319636,30.911417602729983,31.18802619270346,39.83873923401136,23.783706662862034,31.0,0.0885823972700166,PASS,False
EICHERMOT,2018-03,Consumer Discretionary,21.862799776910204,31.3329615170106,27.880512091038405,39.117114607993315,20.583910943079182,31.0,0.33296151701059884,PASS,False
EICHERMOT,2019-03,Consumer Discretionary,22.486475451668877,29.641727059303868,24.702848172235928,31.89456342668863,19.34662334240801,30.0,0.358272940696132,PASS,False
EICHERMOT,2020-03,Consumer Discretionary,19.958488092637097,23.847498361372075,18.30477908025248,21.339198435972627,14.674698795180724,24.0,0.15250163862792476,PASS,False
EICHERMOT,2021-03,Consumer Discretionary,15.447247706422019,20.44724770642202,11.776534359153699,15.295530582482627,9.252009066556768,20.0,0.4472477064220186,PASS,False
EICHERMOT,2022-03,Consumer Discretionary,16.284715478733737,21.149737813167604,13.301078680203046,17.1280276816609,10.390334572490707,21.0,0.14973781316760437,PASS,False
EICHERMOT,2023-03,Consumer Discretionary,20.177260767206757,23.8609610857222,19.43962641761174,22.555308286424925,15.178664444212938,24.0,0.13903891427780124,PASS,False
EICHERMOT,2024-03,Consumer Discretionary,24.195694242864054,26.179245283018872,22.172346910501524,23.445623916811094,17.309106640709494,26.0,0.17924528301887221,PASS,False
GAIL,2013-03,Energy,8.567112645662494,14.570173029387531,15.166354101548935,16.40745813634958,7.301576685783076,15.0,0.4298269706124689,PASS,False
GAIL,2014-03,Energy,7.7487250060714,12.932890795758114,14.746117821050037,15.664895181691604,7.157705825170119,13.0,0.06710920424188593,PASS,False
GAIL,2015-03,Energy,5.21822415245141,9.298677279257559,9.288107695020868,10.764054823848756,4.53573325295325,9.0,0.29867727925755894,PASS,False
GAIL,2016-03,Energy,3.6001767429350853,8.71419514725376,5.147927368623465,9.97910020899791,3.1728831925232375,9.0,0.28580485274624046,PASS,False
GAIL,2017-03,Energy,6.949250288350635,12.40113692535838,8.584149599287622,13.129661127829387,5.788200579849376,12.0,0.4011369253583794,PASS,False
GAIL,2018-03,Energy,8.817160892542573,14.31664709336465,11.528587538088725,17.126550323784436,7.831727869867815,14.0,0.3166470933646508,PASS,False
GAIL,2019-03,Energy,8.600866255414097,13.04370652316577,14.244413529258326,20.606286804346023,9.57676906439073,13.0,0.043706523165770506,PASS,False
GAIL,2020-03,Energy,13.120880333158663,12.44104911883946,19.31273849151579,16.059095763616945,12.697840766541225,12.0,0.4410491188394605,PASS,False
GAIL,2021-03,Energy,10.70731367217458,12.628111273792095,11.550900680681433,11.866350012284006,7.581142786622238,13.0,0.3718887262079047,PASS,False
GAIL,2022-03,Energy,13.262908267758974,16.342567640400993,19.19081635836167,20.67503068321287,12.739170048869378,16.0,0.3425676404009934,PASS,False
GAIL,2023-03,Energy,3.841612433753467,5.14869429112777,8.61891046868021,9.064210869801675,5.190853856500163,5.0,0.14869429112776977,PASS,False
GAIL,2024-03,Energy,7.433122166511544,10.743987750322754,12.861540060002339,14.489174115050965,7.939231170080571,11.0,0.2560122496772461,PASS,False
GODREJCP,2013-03,Consumer Staples,13.178415470991892,15.517779164067374,25.505584062782976,17.247356560929102,10.981156595191683,16.0,0.4822208359326261,PASS,False
GODREJCP,2014-03,Consumer Staples,10.777733912356888,15.383603105671797,21.695364238410598,19.014313597918022,9.84375,15.0,0.38360310567179745,PASS,False
GODREJCP,2015-03,Consumer Staples,11.797413272089932,16.66868125226641,22.639758756668986,19.621513944223107,10.695890410958905,17.0,0.33131874773359016,PASS,False
GODREJCP,2016-03,Consumer Staples,9.864672364672366,19.669990503323838,19.475041012420906,23.14892428052529,8.585597685711335,20.0,0.330009496676162,PASS,False
GODREJCP,2017-03,Consumer Staples,14.113077255071213,20.576176089771256,24.669935873255376,20.498763839621628,10.108191653786708,21.0,0.42382391022874444,PASS,False
GODREJCP,2018-03,Consumer Staples,16.593886462882097,21.163806235401644,26.110578459571748,21.339340569322136,11.785920369301788,21.0,0.16380623540164407,PASS,False
GODREJCP,2019-03,Consumer Staples,22.70700019391119,20.67093271281753,32.22787945507087,20.02065921682787,16.617000141904356,21.0,0.32906728718246825,PASS,False
GODREJCP,2020-03,Consumer Staples,15.104429421854505,21.733427504792655,18.95416561154723,18.7745140765275,10.060483870967742,22.0,0.2665724952073454,PASS,False
GODREJCP,2021-03,Consumer Staples,15.604315894460061,21.751745398494876,18.23286365081047,21.224453684862425,12.082280258354395,22.0,0.24825460150512413,PASS,False
GODREJCP,2022-03,Consumer Staples,14.524275008145976,19.623655913978492,15.429214260989962,18.167420814479637,11.08692948638229,20.0,0.3763440860215077,PASS,False
GODREJCP,2023-03,Consumer Staples,12.781616100931211,18.34635025533193,12.338697984630999,16.369606003752345,9.760853357802374,18.0,0.34635025533193087,PASS,False
GODREJCP,2024-03,Consumer Staples,-3.9798524404086266,20.977582292849036,-4.45308779171297,18.691529709228824,-3.050239234449761,21.0,0.02241770715096436,PASS,False
GRASIM,2013-03,Industrials,13.536851911569745,21.226127772403167,19.219616421630974,20.2828089156709,8.56242775876527,21.0,0.22612777240316717,PASS,False
GRASIM,2014-03,Industrials,10.42674102573153,17.348487522501856,13.66643534582466,15.704882413087933,6.1882017764370705,17.0,0.34848752250185555,PASS,False
GRASIM,2015-03,Industrials,8.136383689418288,16.209743492783765,11.158167675021607,14.667807242657544,4.778561249606722,16.0,0.20974349278376536,PASS,False
GRASIM,2016-03,Industrials,10.018267753066374,17.13979180560791,12.596157351708046,14.80192317323584,5.799315160467302,17.0,0.13979180560790994,PASS,False
GRASIM,2017-03,Industrials,11.772208051458357,20.480758567150936,13.527893713958008,18.194581280788178,6.766857379635679,20.0,0.4807585671509358,PASS,False
GRASIM,2018-03,Industrials,6.598203742798869,20.775038465667155,6.429455553424801,9.332079626459644,1.773938306581561,21.0,0.22496153433284505,PASS,False
GRASIM,2019-03,Industrials,3.5556994818652847,21.554404145077722,4.731127197518097,11.676619394135026,1.1384042434070012,22.0,0.4455958549222778,PASS,False
GRASIM,2020-03,Industrials,9.727187481685519,15.19808943327668,11.722847103279006,7.335407679796337,2.718884761713647,15.0,0.19808943327667983,PASS,False
