company_id,year,operating_activity,sales,net_profit,cfo_margin_pct,cfo_pat_ratio,cfo_pat_flag,fcf,fcf_margin_pct,capex_sales_pct,capex_kpi_status
KOTAKBANK,2016-03,5025.0,20402.0,3524.0,24.629938241348885,1.4259364358683315,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2017-03,13222.0,22324.0,5019.0,59.22773696470167,2.634389320581789,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2018-03,-10392.0,25131.0,6258.0,-41.351319087978986,-1.660594439117929,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2019-03,1822.0,29831.0,7204.0,6.10774027018873,0.2529150471960022,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2020-03,46619.0,33474.0,8593.0,139.26928362311048,5.425229838240428,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2021-03,4881.0,32820.0,9990.0,14.87202925045704,0.4885885885885886,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2022-03,8308.0,33741.0,12089.0,24.62286239293441,0.6872363305484325,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2023-03,-1242.0,42151.0,14925.0,-2.9465493108111316,-0.08321608040201005,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2024-03,15685.0,56237.0,18213.0,27.890890339100594,0.8611980453522209,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LICI,2019-03,13274.0,571508.0,2627.0,2.3226271548254793,5.052912066996574,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LICI,2020-03,54367.0,628043.0,2710.0,8.656572877971731,20.06162361623616,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LICI,2021-03,80602.0,690914.0,2974.0,11.665996057396434,27.10221923335575,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LICI,2022-03,-3783.0,723606.0,4125.0,-0.5227983184219036,-0.9170909090909091,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LICI,2023-03,54519.0,784628.0,35997.0,6.948388280815878,1.5145428785732145,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LICI,2024-03,26122.0,845966.0,40916.0,3.0878309530170243,0.6384299540522045,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2016-03,387.0,8249.0,703.0,4.691477754879379,0.55049786628734,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2017-03,1469.0,7926.0,584.0,18.533938935150136,2.5154109589041096,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2018-03,696.0,9677.0,794.0,7.192311666838896,0.8765743073047859,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2019-03,-463.0,11907.0,1644.0,-3.8884689678340476,-0.2816301703163017,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2020-03,3772.0,12443.0,742.0,30.31423290203327,5.083557951482479,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2021-03,2524.0,5449.0,48.0,46.32042576619563,52.583333333333336,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2022-03,1998.0,9233.0,1208.0,21.6397703888227,1.653973509933775,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2023-03,2750.0,9470.0,490.0,29.039070749736005,5.612244897959184,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2024-03,2512.0,10316.0,1554.0,24.350523458704927,1.6164736164736164,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2013-03,-4355.0,74426.0,5291.0,-5.851449762179883,-0.8230958230958231,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2014-03,-7143.0,85054.0,4885.0,-8.398194088461448,-1.462231320368475,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2015-03,-1365.0,91929.0,4966.0,-1.484841562510198,-0.27486910994764396,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2016-03,-3240.0,101122.0,4592.0,-3.2040505527976113,-0.705574912891986,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2017-03,6655.0,109312.0,6486.0,6.088078161592506,1.0260561208757324,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2018-03,-10031.0,119683.0,8004.0,-8.381307286749163,-1.253248375812094,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2019-03,-4756.0,135220.0,10217.0,-3.517231178819701,-0.46549867867280026,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2020-03,6694.0,145452.0,10894.0,4.602205538596926,0.6144666789058197,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2021-03,23074.0,135979.0,12921.0,16.96879665242427,1.7857750948069036,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2022-03,19164.0,156521.0,10419.0,12.243724484254509,1.8393319896343219,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2023-03,22777.0,183341.0,12531.0,12.42329866205595,1.8176522224882292,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2024-03,18266.0,221113.0,15547.0,8.260934454328781,1.1748890461182222,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2013-03,608.0,3851.0,562.0,15.788106985198649,1.0818505338078293,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2014-03,628.0,4920.0,996.0,12.764227642276424,0.6305220883534136,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2015-03,642.0,4978.0,769.0,12.896745680996386,0.834850455136541,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2016-03,858.0,5846.0,836.0,14.676702018474169,1.0263157894736843,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2017-03,1170.0,6501.0,971.0,17.99723119520074,1.2049433573635426,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2018-03,844.0,7306.0,1112.0,11.552148918696961,0.7589928057553957,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2019-03,1395.0,9446.0,1516.0,14.768155833156893,0.9201846965699209,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2020-03,1644.0,10879.0,1520.0,15.111683059104697,1.081578947368421,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2021-03,2400.0,12370.0,1938.0,19.401778496362166,1.238390092879257,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2022-03,3251.0,26109.0,3950.0,12.451645026619174,0.8230379746835443,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2023-03,3095.0,33183.0,4410.0,9.327065063436097,0.7018140589569161,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2024-03,5670.0,35517.0,4585.0,15.964186164371991,1.2366412213740459,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2013-03,-922.0,68693.0,4129.0,-1.342203717991644,-0.223298619520465,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2014-03,-244.0,74001.0,5154.0,-0.329725273982784,-0.0473418703919286,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2015-03,1055.0,71448.0,3381.0,1.4765983652446535,0.3120378586217096,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2016-03,2385.0,75841.0,3554.0,3.1447370155984227,0.6710748452447945,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2017-03,183.0,83773.0,4051.0,0.21844747114225346,0.04517403110343125,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2018-03,682.0,92094.0,7958.0,0.7405477012617543,0.0856999246041719,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2019-03,-4347.0,104721.0,6017.0,-4.151029879393818,-0.7224530496925378,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2020-03,-1457.0,75382.0,-321.0,-1.9328221591361334,4.538940809968848,NEGATIVE_PAT,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2021-03,17909.0,74278.0,1512.0,24.110773041815882,11.84457671957672,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2022-03,9248.0,90171.0,7253.0,10.256069024409179,1.2750585964428511,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2023-03,-7074.0,121269.0,11374.0,-5.8333127180070745,-0.6219447863548444,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2024-03,-5630.0,139078.0,12270.0,-4.048088123211436,-0.4588427057864711,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2013-03,4059.0,44304.0,2470.0,9.161700975081256,1.6433198380566802,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2014-03,4995.0,44542.0,2854.0,11.214134973732657,1.750175192711983,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2015-03,6449.0,50801.0,3809.0,12.694631995433161,1.693095300603833,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2016-03,8482.0,57589.0,5497.0,14.728507180190661,1.543023467345825,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2017-03,10282.0,68085.0,7511.0,15.101711096423587,1.3689255758221275,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2018-03,11788.0,79809.0,7881.0,14.770264005312683,1.4957492703971578,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2019-03,6601.0,86068.0,7651.0,7.669517125993401,0.8627630375114365,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2020-03,3496.0,75660.0,5678.0,4.620671424795137,0.6157097569566748,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2021-03,8856.0,70372.0,4389.0,12.58455067356335,2.017771701982228,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2022-03,1840.0,88330.0,3880.0,2.0830974753764293,0.4742268041237113,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2023-03,10815.0,118410.0,8264.0,9.133519128451988,1.3086882865440466,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2024-03,16801.0,141858.0,13488.0,11.84353367451959,1.2456257413997627,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2013-03,1486.0,25298.0,452.0,5.873982132974938,3.2876106194690267,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2014-03,2695.0,30414.0,1097.0,8.861050831853753,2.456700091157703,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2015-03,3390.0,34661.0,1292.0,9.780444880413144,2.623839009287926,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2016-03,2188.0,37216.0,1774.0,5.879191745485812,1.23337091319053,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2017-03,3800.0,42376.0,2172.0,8.967340003775721,1.7495395948434622,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2018-03,3264.0,56303.0,2260.0,5.7972044118430635,1.4442477876106194,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2019-03,4312.0,63523.0,2098.0,6.788092501928436,2.0552907530981885,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2020-03,6352.0,60729.0,1294.0,10.459582736419174,4.908809891808346,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2021-03,5051.0,57370.0,1569.0,8.804253093951543,3.2192479286169533,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2022-03,2463.0,63774.0,1182.0,3.862075453946749,2.083756345177665,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2023-03,4643.0,78788.0,1670.0,5.893029395339392,2.7802395209580837,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2024-03,7569.0,98692.0,3020.0,7.6693146354314425,2.5062913907284767,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2013-03,75.0,472.0,76.0,15.889830508474576,0.9868421052631579,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2014-03,81.0,567.0,60.0,14.285714285714285,1.35,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2015-03,51.0,732.0,-14.0,6.967213114754098,-3.642857142857143,NEGATIVE_PAT,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2016-03,78.0,748.0,118.0,10.427807486631016,0.6610169491525424,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2017-03,213.0,888.0,-43.0,23.986486486486484,-4.953488372093023,NEGATIVE_PAT,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2018-03,253.0,988.0,501.0,25.607287449392715,0.5049900199600799,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2019-03,276.0,1151.0,592.0,23.979148566463945,0.46621621621621623,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2020-03,350.0,1312.0,-246.0,26.676829268292686,-1.4227642276422765,NEGATIVE_PAT,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2021-03,276.0,1128.0,1418.0,24.46808510638298,0.19464033850493653,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2022-03,707.0,1589.0,12882.0,44.49339207048458,0.05488278217668064,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2023-03,512.0,2346.0,-70.0,21.824381926683717,-7.314285714285714,NEGATIVE_PAT,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2024-03,702.0,2536.0,595.0,27.681388012618296,1.1798319327731093,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2013-12,1796.0,9101.0,1117.0,19.73409515437864,1.6078782452999105,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2014-12,1644.0,9855.0,1185.0,16.681887366818874,1.3873417721518988,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2015-12,1098.0,8175.0,563.0,13.431192660550458,1.9502664298401422,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2016-12,1466.0,9141.0,1001.0,16.037632644130838,1.4645354645354645,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2017-12,1818.0,10010.0,1225.0,18.161838161838162,1.4840816326530613,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2018-12,2052.0,11292.0,1607.0,18.172157279489902,1.2769135034225265,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2019-12,2295.0,12369.0,1968.0,18.554450642735873,1.166158536585366,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2020-12,2454.0,13350.0,2082.0,18.382022471910112,1.1786743515850144,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2021-12,2236.0,14741.0,2118.0,15.168577437080252,1.0557129367327667,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2022-12,2737.0,16897.0,2391.0,16.198141681955377,1.1447093266415727,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2023-12,3392.0,19126.0,2999.0,17.73502039109066,1.1310436812270757,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2024-03,4175.0,24394.0,3933.0,17.11486431089612,1.0615306381896772,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2013-03,2846.0,6381.0,2873.0,44.60115969283811,0.9906021580229725,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2014-03,3824.0,7389.0,1633.0,51.7526052239816,2.3417023882424983,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2015-03,4061.0,8221.0,2798.0,49.397883469164334,1.4513938527519656,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2016-03,5971.0,8354.0,2365.0,71.47474263825713,2.5247357293868924,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2017-03,8329.0,8623.0,3480.0,96.59051374231706,2.393390804597701,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2018-03,4696.0,7755.0,2785.0,60.55448098001289,1.6861759425493716,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2019-03,3824.0,8983.0,2836.0,42.56929756206167,1.3483779971791254,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2020-03,2993.0,10008.0,3345.0,29.906075139888088,0.8947683109118086,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2021-03,5070.0,9648.0,3600.0,52.549751243781095,1.4083333333333334,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2022-03,4590.0,9144.0,3774.0,50.196850393700785,1.2162162162162162,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2023-03,4705.0,10607.0,4261.0,44.35749976430659,1.1042008918094344,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2024-03,6938.0,9632.0,4028.0,72.03073089700996,1.7224428997020853,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2013-03,16508.0,71518.0,12586.0,23.082300959199085,1.3116160813602415,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2014-03,16531.0,78330.0,11403.0,21.104302310736628,1.4497062176620188,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2015-03,14889.0,79957.0,9992.0,18.621258926673086,1.4900920736589272,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2016-03,24125.0,73396.0,10781.0,32.86963867240721,2.237733048882293,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2017-03,20167.0,82042.0,10714.0,24.581312010921234,1.8823035280940825,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2018-03,19670.0,88083.0,10502.0,22.331210335706096,1.8729765758903065,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2019-03,18686.0,100287.0,14034.0,18.632524654242324,1.331480689753456,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2020-03,23890.0,109464.0,11902.0,21.824526785061753,2.007225676356915,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2021-03,32444.0,111531.0,14969.0,29.089670136553963,2.1674126528158193,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2022-03,41788.0,132669.0,16960.0,31.497938478468974,2.463915094339623,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2023-03,47152.0,176207.0,17121.0,26.759436344753613,2.7540447403773145,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2024-03,40785.0,178501.0,21332.0,22.84861149237259,1.9119163697731107,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2013-03,39874.0,161984.0,23994.0,24.61601145792177,1.6618321246978411,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2014-03,53270.0,174121.0,26665.0,30.593667621941062,1.9977498593662104,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2015-03,33950.0,160923.0,17703.0,21.09704641350211,1.9177540529853696,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2016-03,46292.0,124036.0,13102.0,37.32142281273178,3.533201038009464,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2017-03,45780.0,282506.0,29169.0,16.20496555825363,1.5694744420446365,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2018-03,56792.0,322706.0,26068.0,17.598681152504135,2.178609789780574,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2019-03,61458.0,421624.0,33938.0,14.576494696696582,1.8108904472862277,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2020-03,70593.0,396728.0,11456.0,17.793803311084673,6.162098463687151,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2021-03,47185.0,303849.0,21360.0,15.529095043919842,2.2090355805243447,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2022-03,78248.0,491246.0,49294.0,15.92847575349214,1.5873737168823792,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2023-03,86062.0,632291.0,32778.0,13.61113790960175,2.625602538287876,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2024-03,99263.0,591396.0,57101.0,16.784523398873176,1.7383758603176827,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2013-03,-25102.0,17314.0,4438.0,-144.98094027954255,-5.65615141955836,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2014-03,-22473.0,21407.0,5462.0,-104.97967954407437,-4.1144269498352255,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2015-03,-21455.0,24988.0,6004.0,-85.86121338242356,-3.5734510326449036,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2016-03,-13298.0,27861.0,6184.0,-47.72980151466207,-2.1503880983182406,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2017-03,1795.0,27581.0,2236.0,6.508103404517603,0.802772808586762,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2018-03,-57148.0,48624.0,8797.0,-117.53043764396183,-6.496305558713198,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2019-03,-80252.0,54106.0,12640.0,-148.32366096181568,-6.349050632911393,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2020-03,-42148.0,62189.0,9477.0,-67.7740436411584,-4.447398965917484,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2021-03,-59143.0,71656.0,15716.0,-82.5374009154851,-3.763234919826928,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2022-03,4904.0,76262.0,18768.0,6.430463402480921,0.2612958226768968,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2023-03,-74717.0,77684.0,21179.0,-96.18068070645178,-3.527881391944851,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2024-03,-97820.0,91508.0,26461.0,-106.89775757310835,-3.6967612713049394,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2013-03,472.0,3678.0,424.0,12.833061446438283,1.1132075471698113,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2014-03,394.0,4283.0,450.0,9.199159467662852,0.8755555555555555,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2015-03,552.0,4844.0,514.0,11.395540875309662,1.0739299610894941,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2016-03,907.0,5361.0,807.0,16.918485357209477,1.123915737298637,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2017-03,794.0,5617.0,863.0,14.13565960477123,0.9200463499420626,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2018-03,796.0,6078.0,966.0,13.096413293846659,0.8240165631469979,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2019-03,845.0,7078.0,928.0,11.938400678157672,0.9105603448275862,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2020-03,1280.0,7294.0,1122.0,17.548670139840965,1.1408199643493762,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2021-03,1392.0,7293.0,1126.0,19.08679555738379,1.236234458259325,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2022-03,955.0,9921.0,1207.0,9.626045761515977,0.7912178956089478,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2023-03,1558.0,11799.0,1289.0,13.20450885668277,1.208688906128782,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2024-03,2724.0,12383.0,1747.0,21.997900347250262,1.559244419004007,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2013-03,-692.0,43071.0,5020.0,-1.6066494857328597,-0.13784860557768924,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2014-03,16906.0,44958.0,3674.0,37.603985942435166,4.601524224278715,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2015-03,4814.0,48710.0,3525.0,9.88298090741121,1.3656737588652483,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2016-03,14167.0,50804.0,-3510.0,27.885599559089837,-4.036182336182336,NEGATIVE_PAT,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2017-03,21938.0,48058.0,1239.0,45.64900744933206,17.706214689265536,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2018-03,-1742.0,48725.0,-12111.0,-3.5751667521806056,0.14383618198332096,NEGATIVE_PAT,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2019-03,-33532.0,52147.0,-9550.0,-64.30283621301321,3.5112041884816754,NEGATIVE_PAT,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2020-03,-12793.0,54918.0,485.0,-23.294730325212136,-26.377319587628865,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2021-03,30950.0,81935.0,2695.0,37.7738451211326,11.484230055658626,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2022-03,20032.0,76242.0,3908.0,26.274232050575797,5.12589559877175,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2023-03,22592.0,86845.0,3359.0,26.014163164258157,6.725811253349211,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2024-03,-27939.0,109065.0,9157.0,-25.616833998074544,-3.0511084416293546,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2013-03,11690.0,13081.0,4313.0,89.36625640241573,2.7104103872014838,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2014-03,15223.0,15555.0,4548.0,97.86563805850209,3.3471855760773965,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2015-03,15800.0,17540.0,5046.0,90.07981755986317,3.1311930241775663,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2016-03,15008.0,20652.0,5959.0,72.6709277551811,2.518543379761705,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2017-03,21575.0,25697.0,7451.0,83.9592170292252,2.895584485303986,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2018-03,22710.0,29954.0,8204.0,75.81625158576483,2.7681618722574353,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2019-03,23271.0,35059.0,10034.0,66.37667931201689,2.3192146701215868,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2020-03,30739.0,37744.0,11059.0,81.44075879610004,2.7795460710733337,NORMAL,,,,CAPEX_SOURCE_UNAVAILABLE
